0,0.5293867,0.11717065423727036,0.015917016193270683,0.12192589789628983,0.012207946740090847,0.19900642335414886,,,,,
1,0.018051822,0.03833537548780441,0.8012142777442932,0.09667449444532394,0.0409131795167923,,,,,,
2,0.8516737,0.0932501032948494,0.02080046758055687,0.028304632753133774,,,,,,,
3,0.081140265,0.15062715113162994,0.7624025344848633,,,,,,,,
4,0.47378653,0.3581950068473816,0.07595515996217728,0.08728502690792084,,,,,,,
5,0.10169556,0.010969843715429306,0.10815197229385376,0.7749064564704895,,,,,,,
6,0.020975677,0.01938828080892563,0.22048015892505646,0.7340627312660217,,,,,,,
7,0.30255035,0.49444419145584106,0.10350360721349716,0.03737819567322731,0.05824773758649826,,,,,,
8,0.6985625,0.2132897973060608,0.08276685327291489,,,,,,,,
9,0.18062201,0.20549239218235016,0.36814337968826294,0.011652461253106594,0.1859818696975708,0.03029748797416687,0.0140786562114954,,,,
10,0.7511202,0.17947688698768616,0.06200128048658371,,,,,,,,
11,0.023836913,0.9708381295204163,,,,,,,,,
12,0.065291226,0.9205700755119324,,,,,,,,,
13,0.4730158,0.2183300405740738,0.03458280861377716,0.028721366077661514,0.2398509532213211,,,,,,
14,0.37480465,0.18003730475902557,0.43840500712394714,,,,,,,,
15,0.02709266,0.521490752696991,0.2083837240934372,0.23458662629127502,,,,,,,
16,0.19633798,0.015443718060851097,0.5224402546882629,0.06222407519817352,0.1980532705783844,,,,,,
17,0.1337846,0.11388899385929108,0.2059529721736908,0.537375271320343,,,,,,,
18,0.23453863,0.3155294358730316,0.010275513865053654,0.10712423920631409,0.08948460966348648,0.2237999588251114,0.015991661697626114,,,,
19,0.047423042,0.055181633681058884,0.13541629910469055,0.22028473019599915,0.023804597556591034,0.14810505509376526,0.3671131134033203,,,,
20,0.05366346,0.01630309782922268,0.036454979330301285,0.031064853072166443,0.015121890231966972,0.8447097539901733,,,,,
21,0.22774278,0.21218685805797577,0.4611969292163849,0.04119839146733284,0.048202645033597946,,,,,,
22,0.3016076,0.15626509487628937,0.47364917397499084,0.06133797764778137,,,,,,,
23,0.6252391,0.07996930181980133,0.08077586442232132,0.19889771938323975,,,,,,,
24,0.017815517,0.7168475389480591,0.13173797726631165,0.13015156984329224,,,,,,,
25,0.030069675,0.7466560006141663,0.21840190887451172,,,,,,,,
26,0.01074538,0.029747743159532547,0.28240108489990234,0.040225882083177567,0.5832265019416809,0.05060549080371857,,,,,
27,0.5792166,0.1864461749792099,0.2303284853696823,,,,,,,,
28,0.14705876,0.10327926278114319,0.6461410522460938,0.09679526090621948,,,,,,,
29,0.07596516,0.7990975975990295,0.11970119178295135,,,,,,,,
30,0.33284387,0.3712104260921478,0.08835548907518387,0.1886940747499466,0.013030718080699444,,,,,,
31,0.099862985,0.5022560358047485,0.3933267295360565,,,,,,,,
32,0.17099124,0.3960925340652466,0.05554080381989479,0.037302881479263306,0.32887038588523865,,,,,,
33,0.34465694,0.649162769317627,,,,,,,,,
34,0.20447795,0.1363743245601654,0.057772427797317505,0.0480523407459259,0.13889659941196442,0.41068482398986816,,,,,
35,0.12587939,0.04393990337848663,0.823052167892456,,,,,,,,
36,0.09761084,0.6018674373626709,0.08795283734798431,0.12139640748500824,0.08761041611433029,,,,,,
37,0.3114902,0.014794878661632538,0.23369978368282318,0.2776825726032257,0.029879292473196983,0.1273704618215561,,,,,
38,0.088520944,0.652570903301239,0.25157877802848816,,,,,,,,
39,0.28651184,0.2925220727920532,0.052770428359508514,0.21714730560779572,0.14344176650047302,,,,,,
40,0.19511412,0.10291067510843277,0.0710638239979744,0.32973426580429077,0.27080705761909485,0.02497987262904644,,,,,
41,0.41233084,0.5798326134681702,,,,,,,,,
42,0.14872101,0.3821612000465393,0.0521513968706131,0.40967246890068054,,,,,,,
43,0.40081048,0.03150828927755356,0.14437542855739594,0.018126031383872032,0.4004073441028595,,,,,,
44,0.078732796,0.5255276560783386,0.11706024408340454,0.1126817911863327,0.1598375290632248,,,,,,
45,0.19088289,0.04250430315732956,0.39853668212890625,0.03584156930446625,0.3269698917865753,,,,,,
46,0.29246238,0.31196466088294983,0.1067366898059845,0.20090803503990173,0.08217141777276993,,,,,,
47,0.28709328,0.06198985129594803,0.09547792375087738,0.23726072907447815,0.3120202124118805,,,,,,
48,0.46683165,0.5250276327133179,,,,,,,,,
49,0.09278589,0.334818035364151,0.3931449353694916,0.1730111688375473,,,,,,,
50,0.19956164,0.6289961338043213,0.020427314564585686,0.017049042508006096,0.12907814979553223,,,,,,
51,0.29128733,0.07878970354795456,0.6255245804786682,,,,,,,,
52,0.035680883,0.16120319068431854,0.037973254919052124,0.0587802417576313,0.6932421922683716,0.010207489132881165,,,,,
53,0.27280602,0.0437859483063221,0.33842748403549194,0.09639771282672882,0.2428804337978363,,,,,,
54,0.48274633,0.06777556985616684,0.4426082372665405,,,,,,,,
55,0.32501858,0.40807461738586426,0.08732569962739944,0.07357757538557053,0.10091610252857208,,,,,,
56,0.56584233,0.08420957624912262,0.34044352173805237,,,,,,,,
57,0.52964073,0.24653013050556183,0.10350175201892853,0.09777586907148361,0.01811969466507435,,,,,,
58,0.05205023,0.13301730155944824,0.38752275705337524,0.42351865768432617,,,,,,,
59,0.33406115,0.08952530473470688,0.47753989696502686,0.09158073365688324,,,,,,,
60,0.13787913,0.030988197773694992,0.8258594870567322,,,,,,,,
61,0.16931242,0.563615083694458,0.09761006385087967,0.014564271084964275,0.018937095999717712,0.11041530221700668,0.02152235433459282,,,,
62,0.020365275,0.3836691081523895,0.5909321308135986,,,,,,,,
63,0.17156741,0.37615537643432617,0.10911256074905396,0.02761155366897583,0.10458648204803467,0.20563045144081116,,,,,
64,0.40876928,0.10686799883842468,0.2419814020395279,0.2373964935541153,,,,,,,
65,0.8183946,0.08088113367557526,0.06540761888027191,0.029896927997469902,,,,,,,
66,0.10729633,0.19636376202106476,0.08979076892137527,0.5702722668647766,0.03018033318221569,,,,,,
67,0.02271485,0.9697951078414917,,,,,,,,,
68,0.053897914,0.09774888306856155,0.048722025007009506,0.7949468493461609,,,,,,,
69,0.30341572,0.4195951223373413,0.2719889283180237,,,,,,,,
70,0.14433077,0.8484962582588196,,,,,,,,,
71,0.1074689,0.4440658986568451,0.25070247054100037,0.19452527165412903,,,,,,,
72,0.04243345,0.15795502066612244,0.7942671179771423,,,,,,,,
73,0.46548888,0.4788122773170471,0.04888765141367912,,,,,,,,
74,0.035775676,0.1395074725151062,0.28924599289894104,0.06361477077007294,0.4671911597251892,,,,,,
75,0.046131838,0.06731946021318436,0.18747645616531372,0.013953084126114845,0.6796697974205017,,,,,,
76,0.08590614,0.03078084997832775,0.44819536805152893,0.31911149621009827,0.11262166500091553,,,,,,
77,0.09013711,0.2956477701663971,0.08400840312242508,0.10079754889011383,0.3782382309436798,0.047321513295173645,,,,,
78,0.20070057,0.5450670719146729,0.1940740942955017,0.05559934675693512,,,,,,,
79,0.051497847,0.5267003774642944,0.41713666915893555,,,,,,,,
80,0.63803196,0.24896274507045746,0.0709879994392395,0.023790450766682625,0.01379668153822422,,,,,,
81,0.5306532,0.1291535347700119,0.11200984567403793,0.011583839543163776,0.21174991130828857,,,,,,
82,0.053519096,0.021812614053487778,0.04302232339978218,0.8778811693191528,,,,,,,
83,0.028542006,0.0442979671061039,0.03926866129040718,0.04420099034905434,0.8396916389465332,,,,,,
84,0.073440276,0.024897051975131035,0.037548404186964035,0.061293113976716995,0.7671501040458679,0.03128823637962341,,,,,
85,0.11296679,0.025652840733528137,0.5218895077705383,0.33561933040618896,,,,,,,
86,0.37236565,0.4629795253276825,0.1582917869091034,,,,,,,,
87,0.08813043,0.7959913015365601,0.10840500146150589,,,,,,,,
88,0.06358945,0.536815345287323,0.21623548865318298,0.17807024717330933,,,,,,,
89,0.7139742,0.2799764573574066,,,,,,,,,
90,0.849957,0.028270315378904343,0.04830126836895943,0.0255232285708189,0.04436533525586128,,,,,,
91,0.29299924,0.3055402338504791,0.09313909709453583,0.3040977120399475,,,,,,,
92,0.13329731,0.20956332981586456,0.14382396638393402,0.46348100900650024,0.04478290677070618,,,,,,
93,0.108965695,0.7792467474937439,0.106915682554245,,,,,,,,
94,0.11187258,0.24979785084724426,0.16766603291034698,0.34892216324806213,0.11930671334266663,,,,,,
95,0.45665327,0.25824952125549316,0.06071826070547104,0.2196342945098877,,,,,,,
96,0.50448513,0.2197527289390564,0.039269138127565384,0.011114751920104027,0.22100740671157837,,,,,,
97,0.15202886,0.0727907344698906,0.7684887647628784,,,,,,,,
98,0.058983248,0.04486805945634842,0.654634416103363,0.20294466614723206,0.03330490365624428,,,,,,
99,0.6160575,0.37484031915664673,,,,,,,,,
100,0.25124943,0.03965193033218384,0.05153312161564827,0.32713374495506287,0.05324443802237511,0.2732258439064026,,,,,
101,0.052495424,0.8421123027801514,0.04341825097799301,0.021413499489426613,0.03589479997754097,,,,,,
102,0.068749316,0.3137285113334656,0.26443275809288025,0.34463945031166077,,,,,,,
103,0.27366143,0.11277659237384796,0.10788992792367935,0.11620469391345978,0.09431280195713043,0.2925991714000702,,,,,
104,0.1350207,0.7078505754470825,0.017563460394740105,0.07429090887308121,0.038616206496953964,0.023288555443286896,,,,,
105,0.23139699,0.7571602463722229,,,,,,,,,
106,0.07527801,0.14259783923625946,0.26518815755844116,0.16088062524795532,0.22903113067150116,0.0703507587313652,0.05269167944788933,,,,
107,0.20424446,0.0231784600764513,0.12963362038135529,0.6322842240333557,,,,,,,
108,0.29696006,0.011189250275492668,0.6705363988876343,0.014650934375822544,,,,,,,
109,0.059753697,0.7464110851287842,0.18863379955291748,,,,,,,,
110,0.44273487,0.26039978861808777,0.2914438545703888,,,,,,,,
111,0.27001315,0.04483754560351372,0.2594958543777466,0.42140254378318787,,,,,,,
112,0.7774787,0.05411403253674507,0.13766777515411377,0.013485110364854336,0.012030797079205513,,,,,,
113,0.3918703,0.5888004302978516,0.01154134888201952,,,,,,,,
114,0.022258323,0.019837241619825363,0.9247688055038452,0.028216592967510223,,,,,,,
115,0.211384,0.16648492217063904,0.39451950788497925,0.02618967741727829,0.19723182916641235,,,,,,
116,0.23864087,0.07180431485176086,0.28906041383743286,0.2671283781528473,0.0715228021144867,0.026993289589881897,0.03145261108875275,,,,
117,0.0483107,0.07411831617355347,0.6082001328468323,0.17971569299697876,0.038836512714624405,0.046995893120765686,,,,,
118,0.49760154,0.4964791536331177,,,,,,,,,
